[Wed Dec 13 22:25:30.148053 2017] [:error] [pid 10086] [client 127.0.0.1:40104] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 149, referer: http://booking.local/index.php?month=1&day=14
[Wed Dec 13 22:25:40.409665 2017] [:error] [pid 9657] [client 127.0.0.1:40214] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 127, referer: http://booking.local/index.php?month=3&day=16
[Wed Dec 13 22:25:40.409777 2017] [:error] [pid 9657] [client 127.0.0.1:40214] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 149, referer: http://booking.local/index.php?month=3&day=16
[Wed Dec 13 22:25:41.091762 2017] [:error] [pid 9657] [client 127.0.0.1:40214] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 127, referer: http://booking.local/index.php?month=2$day=15
[Wed Dec 13 22:25:41.091824 2017] [:error] [pid 9657] [client 127.0.0.1:40214] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 149, referer: http://booking.local/index.php?month=2$day=15
[Wed Dec 13 22:28:06.768432 2017] [:error] [pid 10086] [client 127.0.0.1:41400] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 127, referer: http://booking.local/index.php?month=8&day=20
[Wed Dec 13 22:28:06.768569 2017] [:error] [pid 10086] [client 127.0.0.1:41400] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 149, referer: http://booking.local/index.php?month=8&day=20
[Wed Dec 13 22:28:07.632346 2017] [:error] [pid 10086] [client 127.0.0.1:41400] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 127, referer: http://booking.local/index.php?month=7$day=19
[Wed Dec 13 22:28:07.632448 2017] [:error] [pid 10086] [client 127.0.0.1:41400] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 149, referer: http://booking.local/index.php?month=7$day=19
[Wed Dec 13 22:28:08.210995 2017] [:error] [pid 10086] [client 127.0.0.1:41400] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 127, referer: http://booking.local/index.php?month=6$day=12
[Wed Dec 13 22:28:08.211051 2017] [:error] [pid 10086] [client 127.0.0.1:41400] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 149, referer: http://booking.local/index.php?month=6$day=12
[Wed Dec 13 22:28:08.868701 2017] [:error] [pid 10146] [client 127.0.0.1:41398] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 127, referer: http://booking.local/index.php?month=5$day=12
[Wed Dec 13 22:28:08.868778 2017] [:error] [pid 10146] [client 127.0.0.1:41398] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 149, referer: http://booking.local/index.php?month=5$day=12
[Wed Dec 13 22:28:10.362657 2017] [:error] [pid 10086] [client 127.0.0.1:41400] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 127, referer: http://booking.local/index.php?month=4$day=12
[Wed Dec 13 22:28:10.362716 2017] [:error] [pid 10086] [client 127.0.0.1:41400] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 149, referer: http://booking.local/index.php?month=4$day=12
